mfcc_0,mfcc_delta1_0,mfcc_delta2_0,mfcc_1,mfcc_delta1_1,mfcc_delta2_1,mfcc_2,mfcc_delta1_2,mfcc_delta2_2,mfcc_3,mfcc_delta1_3,mfcc_delta2_3,mfcc_4,mfcc_delta1_4,mfcc_delta2_4,mfcc_5,mfcc_delta1_5,mfcc_delta2_5,mfcc_6,mfcc_delta1_6,mfcc_delta2_6,mfcc_7,mfcc_delta1_7,mfcc_delta2_7,mfcc_8,mfcc_delta1_8,mfcc_delta2_8,mfcc_9,mfcc_delta1_9,mfcc_delta2_9,mfcc_10,mfcc_delta1_10,mfcc_delta2_10,mfcc_11,mfcc_delta1_11,mfcc_delta2_11,mfcc_12,mfcc_delta1_12,mfcc_delta2_12,mfcc_13,mfcc_delta1_13,mfcc_delta2_13,mfcc_14,mfcc_delta1_14,mfcc_delta2_14,mfcc_15,mfcc_delta1_15,mfcc_delta2_15,mfcc_16,mfcc_delta1_16,mfcc_delta2_16,mfcc_17,mfcc_delta1_17,mfcc_delta2_17,mfcc_18,mfcc_delta1_18,mfcc_delta2_18,mfcc_19,mfcc_delta1_19,mfcc_delta2_19,zero_crossing_rate,rms,spectral_centroid,spectral_rolloff,spectral_bandwidth,f0,voiced_flag,voiced_probs
-244.31982,-12.622036,11.155506,106.1698,-11.181366,-2.268476,-23.389774,14.83534,-1.6433656,31.189148,-9.966855,-1.6078318,-20.873621,7.450338,-0.49418753,-8.591845,1.267197,0.558853,-7.375766,5.700835,-1.8815101,-13.434139,0.02792478,0.037712857,-10.033899,-0.7118807,1.9066452,7.8523746,-0.7241903,-2.5924902,-8.037506,-1.5319611,0.0030330806,-19.558033,-0.52920365,2.733258,-6.6862216,1.2676653,1.2211131,-15.136147,3.5070493,0.8615867,-16.908754,0.029506827,0.05098228,-8.568686,-1.2895088,-0.6650937,-10.713051,0.015549763,-1.7203457,2.408773,3.0028965,-0.52618515,-4.0562143,1.9447148,0.48460844,-14.118303,2.2606142,0.6341029,0.134765625,0.042991176,1323.8936710151324,2929.6875,1467.6309502482156,199.42369775418427,True,0.48498680771591124
-234.86899,0.33195037,15.230558,51.630615,-9.283535,2.4473965,11.207307,11.992012,-5.3811274,-16.754421,-8.216204,3.5220277,-3.2017376,5.076136,-3.1017613,-13.872127,0.7813522,-0.9082946,3.5243106,1.9713959,-4.2927933,-13.174501,-1.2268801,0.47546843,12.745169,1.1000916,0.19389986,-6.9059906,-2.4407763,-1.3338131,-1.4010315,-1.6994739,0.20979767,-7.4999104,0.91260797,2.3085244,-2.0858598,1.5778794,-0.22928862,-2.0514593,3.0712924,-0.9751709,-15.803862,-0.36500698,-0.42950416,-8.749313,-0.8622479,-0.00609016,-14.574497,-1.7456675,-0.944579,6.751317,2.1142619,-1.0360909,-5.7969866,1.887703,0.5864306,-7.307771,2.1589756,-0.1050766,0.26220703125,0.027756918,3267.8053841455603,6851.5625,2707.6140359386236,202.90956258890662,True,0.15046460134333883
-212.96701,11.925236,12.511352,22.583218,-5.757061,6.7013807,20.714035,4.5237055,-8.11218,-27.41328,-4.6824317,7.315403,2.8853145,1.2199379,-5.1657724,-4.2377324,1.3331507,-1.2945224,12.348567,-1.9136908,-4.8932805,-9.634455,-1.6087699,0.18719724,10.49931,2.3314562,-1.2021624,-15.158115,-3.1327605,0.70651156,-3.7773635,-1.550124,-0.16150446,-2.921461,1.9196095,0.22309501,8.422659,1.098999,-1.2124348,9.0986595,1.8316262,-1.7464596,-13.927424,-0.3658466,-0.34557372,-11.035809,-0.531616,0.7365409,-12.110897,-2.3088882,-0.4593368,13.818491,0.6676346,-1.6594867,-2.561624,1.8688886,-0.016654493,-2.50834,1.871342,-0.67894375,0.34814453125,0.017667754,4436.711568422894,7250.0,2691.918765506172,,False,0.01000000928748663
-215.79044,17.585014,4.9810004,18.636436,-0.3473795,10.132253,21.168066,-4.3682714,-10.5180645,-31.449074,-1.6417756,7.308734,7.809765,-2.8573844,-6.2715125,0.66670954,1.7320037,0.37161478,15.879905,-3.5709515,-3.293081,-5.02701,-1.0133957,-1.0070509,4.443327,2.2811303,-1.3561231,-13.943073,-2.493893,2.2876234,-6.1067004,-1.910685,-0.6584242,-0.5645136,2.2279985,-1.5507897,9.142722,0.23078007,-1.8797109,11.661422,1.1781797,-2.3467093,-14.016538,-0.1967856,-0.19174442,-14.383167,-0.62839115,0.5675084,-12.181114,-1.9335383,0.4495324,12.454851,-1.165772,-2.3376355,7.309441,1.4677063,-0.7367197,3.426534,0.5181376,-2.0452678,0.42041015625,0.019301228,4420.012887491857,7210.9375,2690.540805997855,,False,0.0100000000000754
-184.18922,16.44185,-5.256889,34.55896,6.507417,10.30036,24.02763,-10.0396185,-8.4086275,-17.327679,1.0771595,2.9099112,1.1789522,-6.5624576,-4.3440228,-10.812355,1.8269801,1.1090856,-2.6148846,-3.7690668,-0.23636606,-5.9773927,-1.507295,-1.170888,-4.414032,1.2497593,0.09443215,-14.809444,-0.8004539,2.2772877,-9.849895,-1.6027367,-0.22842109,5.4044876,1.6976566,-1.5542122,5.169978,-0.8632872,-1.6796979,6.348158,0.044945348,-1.8385633,-17.53141,-0.2719545,0.138823,-18.976665,-0.6262791,0.04626728,-22.87527,-1.5105219,0.5716887,10.269869,-2.6393616,-2.1123626,6.968334,0.37629694,-1.6175236,-0.04987909,-0.9624713,-2.331843,0.3837890625,0.056247212,3649.475066495114,6804.6875,2654.8539622801222,,False,0.01000032860450166
-104.91935,7.9998603,-12.4366865,60.264427,14.074772,4.462867,3.4865212,-11.790264,-0.49964908,9.282726,3.1014829,-2.7561283,-20.019112,-8.992285,-1.2367021,-18.591007,1.3670433,-0.025058437,-29.069458,-4.2943954,2.033055,-16.444931,-1.5611755,-0.16160212,3.5880222,-0.3560533,0.62523925,-18.114681,0.17309608,0.42227533,-10.302101,-1.431647,0.89924884,4.916087,0.80694455,-0.41970333,0.04614395,-1.6193959,-0.47795716,-3.0998156,-0.9759661,0.05674541,-22.433094,-0.106690645,0.51879823,-8.302048,-0.29241657,0.15631717,-25.253807,-0.65157175,1.1180269,6.5595994,-3.7695725,-1.0215544,7.0047426,-0.9607085,-2.1728833,-2.7372222,-2.112487,-1.2356468,0.26416015625,0.07950202,2201.426956764003,4570.3125,2080.770311176163,,False,0.010006178555334077
-97.1344,-0.024803543,-13.914257,77.53862,17.991018,0.5794477,-38.049156,-9.362095,5.683657,23.297268,1.4623865,-4.999787,-39.070374,-9.767145,1.0876898,-5.431164,0.5035526,-0.111480676,-36.782516,-3.725048,3.3655457,-19.413597,-1.4810035,0.91439974,7.353778,-0.21204013,-0.2196503,-12.257035,-0.010933813,-0.893546,-13.294723,-0.7374929,1.0626559,-2.8701177,0.5654089,0.17762418,-3.0765054,-1.846598,0.95622426,-4.8790126,-0.76025957,1.705946,-17.959682,-0.0046268306,0.55541575,-6.7450566,-0.08128659,-0.13214421,-24.811949,-0.12548243,1.3706732,-1.8225346,-4.298849,0.29874688,4.5935526,-2.1686747,-1.4257638,-2.6284342,-2.3584805,0.22631705,0.1826171875,0.09059866,1783.6958958577807,3687.5,1541.9184239250449,234.43211035826653,True,0.04069733156888106
-121.791016,-6.4321938,-11.527816,105.091064,18.575335,-1.5736008,-81.6015,-6.597314,7.914466,10.481131,-1.2373244,-4.9704037,-53.73021,-8.833116,3.137496,9.656762,2.0067112,0.9102116,-22.406908,-1.4438484,3.6436148,-19.965918,-1.7490689,0.8944157,9.656084,-0.47216502,-1.3732072,-6.63245,-0.08361643,-0.67034614,-20.129505,0.64306575,1.6016618,-3.5001721,0.53270847,0.5441085,-6.9362774,-1.6607684,0.9167642,-3.1445227,0.32109708,2.0451045,-16.215656,0.12729557,0.17241925,-14.603525,0.04445776,-0.32583967,-17.710766,1.0501286,1.3114065,-12.361557,-4.2511106,0.72349846,1.3481554,-2.4875064,0.3226364,-17.64057,-1.337867,2.0264778,0.10107421875,0.10151934,1500.2164097959221,3015.625,1221.5377731628407,233.08188075904494,True,0.1765306086328976
-168.13463,-11.413222,-2.33421,125.801025,15.818282,-3.4273188,-70.57547,-4.348884,6.4362564,-8.618348,-2.9195068,-1.0968624,-53.479065,-5.774032,4.132783,6.5773354,4.4942684,1.2000377,-8.660471,0.96606207,1.139266,-23.205952,-1.8046862,0.059280362,12.815895,-0.2809698,-1.0890741,-4.767227,0.099249855,-0.34829932,-12.224672,1.3928123,1.0707629,1.511191,0.526749,0.6998186,-7.97399,-0.8433258,0.81493175,-2.9630234,0.38995594,0.16396955,-16.558958,0.05721375,-0.5634553,-17.23787,-0.22549193,-0.3771678,-21.399979,1.9597709,0.18321456,-13.5526705,-3.4921844,1.2966288,-7.2720304,-1.6016462,1.4752927,-19.204788,-0.1201718,2.1443827,0.08251953125,0.10172801,1187.0111593844151,1984.375,1099.2228701165184,235.7901617579845,True,0.013100262550513395
-217.25879,-11.966713,9.169882,131.36661,10.2649975,-5.8899045,-30.27555,-1.3600327,1.8863356,-15.449717,-2.2560458,4.032451,-54.980408,-1.7077166,3.7777994,-7.3181024,4.390145,0.13728449,-17.449532,1.5898131,-1.9364603,-15.585006,-1.2406905,-0.5390214,0.118599296,-0.57229686,0.3305546,-16.39613,-0.1783754,-0.3365663,-8.667645,1.2886848,-0.025834385,4.8162494,0.70898366,0.010586973,-3.978191,0.188353,0.775439,2.5650764,-0.47935387,-1.9896762,-14.223944,-0.1635682,-0.8630022,-11.43174,-0.73836625,0.425386,-14.132267,2.0164592,-0.33480123,-13.832596,-1.8828555,1.8661933,-13.1004715,-0.8840886,1.7409852,-15.294551,0.9446674,1.7391571,0.0830078125,0.087275535,960.5940986495618,1289.0625,1083.2572432183194,266.19869962824436,True,0.04069733156888106
-216.04718,-6.7703223,11.489004,151.07318,4.6480074,-7.1657968,-12.561124,1.750135,-2.574302,-22.131268,0.6183048,6.249053,-60.772446,1.4384774,2.7297893,-6.452622,1.7635688,-1.0224735,-17.17292,0.26410982,-2.6369517,-14.436485,-1.0802528,-0.3507434,0.43027437,-0.52218574,1.0005449,-21.373997,-1.3117267,-0.24733116,-9.274809,0.7571358,-1.3547308,5.574813,0.26468128,-1.3470262,-1.1180372,0.63060343,0.320677,9.183792,-1.8934551,-2.6678073,-15.881858,-0.31897578,-0.06145248,-13.762707,0.16986959,0.94678557,-15.153175,2.0167387,-0.22712779,-14.307102,0.3429897,2.0838325,-11.249981,-0.12775122,1.3000097,-10.541442,2.4337945,1.3924128,0.09130859375,0.07735308,927.2721212192696,1109.375,1045.3824405476987,266.19869962824436,True,0.32333605839064083
-214.4601,-3.7516642,5.0174294,162.2641,-0.38248315,-5.7631416,-25.337463,3.442619,-3.7330463,-26.061123,3.95077,4.3068933,-57.140594,4.091355,2.2047875,18.859001,-0.40361565,-1.972078,-7.6997695,-0.97667396,-0.71923035,-24.400597,0.1191973,1.05639,-5.903196,-0.75787085,0.69897604,-13.005633,-2.0827544,-0.20951112,2.0232313,0.2362204,-1.8097439,6.252961,-0.9757771,-1.8099805,-7.8162537,0.86404234,-0.094138,11.039709,-3.1983373,-2.198805,-17.799025,-0.11413921,0.4706313,-13.438721,1.0965048,0.5488626,-8.634521,1.2767339,-0.458972,-19.750446,2.0054882,1.5922197,-3.320416,0.2831074,0.21652165,1.6499534,3.9540918,0.13483869,0.10107421875,0.06625286,1070.2747618811534,1351.5625,1050.986044657975,258.62053938239393,True,0.047686993082531035
-189.90866,-2.444487,-3.2017639,151.99727,-3.399947,-3.211822,-45.163147,2.5967689,0.18213859,-5.4154134,4.9231343,0.0786118,-46.426834,5.163957,1.4391761,33.26861,-0.54795474,-2.4381614,-15.195362,-1.02834,0.85593337,-30.66472,1.9307975,2.4511561,4.3359575,-1.3226187,-0.36666432,-10.153082,-1.3505949,0.37876925,-3.0771322,-0.47888756,-0.7209343,6.0014963,-2.0208752,-1.1910069,-3.301866,0.32363206,-0.60057044,-6.8659487,-3.70105,-0.70035756,-21.685596,-0.0067587853,0.5055948,-15.790661,0.6142902,-0.2971486,-11.667183,0.807906,-0.9881803,-15.77032,1.8430743,0.30504328,2.221434,0.3505336,-1.1228471,-1.7728386,3.0322926,-1.2952254,0.107421875,0.065454796,1228.4104179620251,1867.1875,1163.6567809553076,,False,0.010000000101429398
-156.52667,-0.5710981,-5.555142,123.49085,-6.453238,-2.1067984,-54.21408,1.2938093,3.7599936,18.625908,4.746277,-2.4241552,-36.588978,6.272359,0.53148085,16.892704,-0.68078053,-2.3906243,-26.638084,0.63695896,1.5528535,-26.591972,2.7720652,2.731707,8.14298,-0.24913089,-0.58753884,-15.029993,0.76365584,1.1022798,-10.448855,-0.60895723,0.1656189,3.0046592,-2.4788237,-0.33727685,1.7664593,-0.34299403,-0.6094194,-18.928741,-3.0756679,1.8825918,-21.469772,0.7978633,1.1545833,-14.044531,-0.1212239,-0.5293633,-10.965318,0.14430994,-0.5397048,-7.339341,1.4582577,-0.7726604,-1.148724,0.38510054,-1.1384945,-1.0200063,2.1048083,-1.3844784,0.0888671875,0.07075485,1372.9196379020534,2992.1875,1264.3465637614654,217.47308447763714,True,0.010004191052795272
-162.45015,-0.8313835,-2.620436,112.6364,-10.135484,-0.96203846,-46.27838,1.2431079,2.9143407,27.51464,3.8194351,-3.8239946,-33.335205,7.1443186,-0.27537963,-4.2945004,-1.4772063,-0.24375346,-28.817482,1.6909935,2.2447064,-24.714565,3.6655943,1.447844,6.401238,0.6100014,0.4254219,-23.789474,2.3348901,2.0737498,-16.444662,-0.18577902,1.0792297,-6.3828526,-2.2768552,0.6045285,-1.5210532,-0.53422624,-0.44914386,-21.60987,-1.5274484,3.725938,-15.3466425,1.871915,1.2059593,-4.8381176,-0.12970592,-0.66860384,-5.8607883,-0.04855747,-0.35712728,2.1439364,1.0746303,-1.4427624,-2.6418023,0.10154921,-0.26712438,8.46096,1.5757191,-0.6725202,0.0654296875,0.07610871,1342.2319710584657,2914.0625,1310.364183613719,222.55627686642293,True,0.1279370863012904
-219.23003,-0.9646319,0.9936215,112.93414,-9.155549,2.1218119,-28.065262,1.6093746,-0.9279159,21.426163,1.6372955,-3.8568366,-20.249897,6.731258,-0.69646645,-10.279306,-2.81985,2.1850712,-17.839373,1.2073358,1.063158,-7.4859557,4.3702264,-0.62165874,-1.8895967,1.2274604,0.7768999,-27.095379,2.687372,2.2273133,-14.080021,-0.36156932,1.3878464,-11.4171715,-1.9895405,1.091007,-1.1417131,-0.29140562,-0.34781003,-22.375101,0.18738511,3.237468,-13.763132,1.7622871,-0.059802473,-5.6423826,-0.3563326,-0.6047152,-12.669123,-0.75770754,-0.23976213,3.0674877,0.36125413,-1.9420848,-7.221632,-0.54162574,0.4030226,11.592073,0.290369,-0.62524223,0.05908203125,0.07339156,1203.9420104932833,2406.25,1411.3580211367887,223.84553226259098,True,0.2407543944755743
-244.60538,-1.6071205,4.667969,117.53787,-4.6022367,4.40252,-9.20387,0.032033093,-5.0163193,1.5770478,-0.0773732,-0.47549033,-20.924118,5.979304,-0.56503046,-0.008569121,-2.8787546,2.0849736,-13.23633,0.43663877,-1.8609604,5.3686066,3.789667,-2.202187,-12.014265,0.6780887,1.0871218,-15.287884,2.1352909,0.18125685,-8.645756,0.30698624,0.42395368,-9.835962,-0.97480273,1.5888524,-7.4410377,-0.6077698,0.3057252,-16.884697,2.184113,1.0548459,-16.35587,1.4195197,-1.0410709,-16.676376,-0.29352328,-0.19559416,-14.442242,-0.8011869,-0.28371623,-9.909914,-0.2238122,-0.6934645,-11.270168,-0.5251311,0.7539962,-2.7190797,-0.28230625,-1.1098725,0.07470703125,0.051854804,1094.613629391345,2132.8125,1465.6829233635099,239.91170118635668,True,0.8911444948731203
-208.88628,-0.060764313,6.71816,94.22472,-1.7717203,2.7991788,-11.743645,-1.732863,-5.046207,5.9870424,1.2939284,4.022774,-12.499523,3.9561973,-1.8194449,1.5970807,-1.644464,-0.18074247,-2.3722584,0.45835164,-2.5748847,1.1972935,1.8665324,-2.930907,3.1919208,0.8242777,0.72627413,0.94809455,1.6431229,-1.977606,-6.880285,0.58391654,-0.6696267,-8.876871,0.16185254,1.2915405,-8.163324,-0.55040747,0.7419049,-3.6251884,2.6058805,-0.9420001,-5.50317,0.9569764,-1.0424116,-17.70115,0.09091331,0.95412576,-11.935116,-0.9472554,0.04089641,-11.144154,-0.45309314,0.8846858,-4.1424055,-0.15199383,0.32059482,2.8812928,-1.3763355,-1.075815,0.10546875,0.03898458,1700.3494022803666,3625.0,1829.455601207202,238.52991146631203,True,0.48498680771591124
-189.6741,6.4610925,5.933687,69.93934,-1.6137156,1.0922066,-28.626713,-3.3097832,-1.9399318,6.927842,4.288655,5.4880204,-3.9245954,0.2716898,-4.2701025,7.7673144,-1.370616,-2.0982635,1.0171561,0.4390288,-1.2052381,-1.4441556,-0.27269676,-2.7821746,13.442213,0.6970265,-0.6825743,8.767805,1.2804757,-2.8568559,-1.6917541,1.7293743,0.060004596,-5.7064543,-0.050390046,-0.6874597,-6.074499,-0.37392467,0.2505774,3.1417031,2.0887475,-1.8038013,-1.6165484,0.7002296,-0.3071429,-14.169152,0.26184767,1.5377319,-11.59261,-0.9823061,0.3543772,-10.174278,-0.771665,1.2465299,-0.8462224,-0.39627638,-0.48263347,9.49094,-2.741588,-0.735531,0.1162109375,0.035506357,2165.650628794893,4101.5625,1885.4690803969906,205.2672581380976,True,0.01002672467381077
-182.38689,13.000797,1.6646885,99.882,-1.5820886,0.505236,-44.103016,-4.6245666,1.3729049,2.0446987,7.088023,3.620614,-3.195903,-3.3649783,-4.640934,2.2635493,-2.8590257,-2.476905,-17.77732,-0.6805923,0.033570774,-2.1780477,-2.0991719,-0.85549,12.758423,0.30325222,-2.0992925,2.99984,0.38868347,-2.1632185,-8.173354,2.234148,0.890374,-8.00514,-1.2712178,-2.073129,-3.6629753,-0.27485323,-0.021082787,-2.4883232,0.8881841,-2.1198256,-14.147497,0.63409275,-0.04611418,-15.2119665,1.0858314,0.9686278,-17.4258,-0.6382119,-0.06411546,-13.612797,-1.0275567,0.037368342,-5.4901276,-0.950275,-1.3404224,-1.5979851,-2.7332785,-0.2456879,0.109375,0.051880397,1502.724835204429,2664.0625,1469.6541579425407,162.92073075152206,True,0.010000027850262284
-183.59427,10.69418,-3.8528924,126.69624,-1.3227211,-0.4153667,-65.17219,-4.573707,3.459114,20.013075,8.856976,0.46247244,1.5750194,-5.264441,-3.5418084,-7.940848,-4.4184732,-1.1010936,-34.07545,-1.5254011,0.5422216,-5.936178,-2.3540144,0.8176011,6.254839,-0.9190473,-2.6040304,-14.935601,-0.7079229,0.019124487,-9.355352,2.2337096,1.0011348,-1.3364697,-2.6414587,-2.1377678,-4.314211,-0.09622861,-0.5026256,-3.497834,-0.5765384,-1.3804647,-14.814545,0.5586027,0.14469433,-11.637724,1.9743084,-0.038244966,-16.157215,-0.61192423,0.024184572,-4.7103934,-0.88295907,-1.2657677,-4.0670767,-1.510088,-1.2252401,-3.911243,-1.84535,0.016570842,0.0859375,0.05907617,1233.2409628157989,2054.6875,1102.9813174329433,230.40470702053787,True,0.0779752376229482
-173.73444,-0.37097245,-9.663606,104.79587,0.9188625,-1.1459763,-53.162083,-2.211037,3.5586586,52.01404,7.0646696,-2.6813207,-16.205566,-5.8177066,-0.17317171,-13.254895,-4.348045,0.60588986,-19.41373,-1.8096411,1.2343696,-13.62854,-1.06545,1.5727533,6.928815,-2.327778,-0.5396368,-18.085087,-0.6153375,2.351379,-11.698923,1.9703373,0.2774546,-1.0907325,-3.134015,-1.0420837,-3.4757876,-0.7010529,-0.7649716,-8.37455,-1.622945,0.02616167,-11.006847,0.015217171,0.63791925,-3.4231405,2.2379768,-0.109618485,-15.785897,-0.14800979,0.7355645,-0.58875775,-0.7938463,-0.715826,-5.831414,-1.919824,0.040419623,-8.843363,-1.9962871,1.0499957,0.0673828125,0.077792786,1486.835165506859,2960.9375,1323.9356273568583,230.40470702053787,True,0.3233360583906408
-136.78586,-7.146634,-10.358023,88.54086,-2.216308,-4.1916986,-41.02851,2.7005181,3.9931247,60.671124,3.6127362,-6.0314927,-45.86858,-4.5391645,3.4134352,-18.822525,-3.2668788,2.4369216,-6.7804556,-1.0918232,0.79078275,-17.70185,0.3571431,2.1139903,-1.2833507,-1.931061,1.5013908,-12.029135,0.47897446,2.813471,8.388195,1.8062943,-0.26605907,-19.351212,-2.8119776,0.70248944,-8.067868,-0.7658919,-0.067668766,-7.7567186,-1.5189602,0.8483799,-5.519993,-0.1833935,-0.06697128,-5.7164564,2.3267672,0.046647802,-16.027641,0.8341459,1.1720053,-8.671453,-0.8708212,-0.17171492,-12.893227,-1.4521377,1.016818,-15.620383,-1.7259862,1.3771663,0.08251953125,0.08374279,1718.5016338368227,3320.3125,1476.8624968447918,230.40470702053787,True,0.2407543944755743
-124.17858,-5.377121,-2.6528325,91.47577,-7.8875914,-3.2568743,-43.719692,7.0927715,3.5735154,57.141148,0.5664783,-6.3038597,-51.53811,-3.0175939,4.442136,-27.701197,-2.1327841,1.9876544,-15.596275,-0.17138667,-1.0817264,-13.1347685,1.1617888,1.5658293,-5.4606028,-1.8287084,1.0643086,-8.2667465,0.73552233,0.24016973,10.981956,1.2296708,-1.8355976,-28.334568,-1.5988753,2.2455573,-7.578229,-0.787063,0.3443835,-11.863759,-1.1932898,0.372403,-6.32731,0.28380975,-0.96155244,-5.346713,1.9007758,-0.538624,-17.98671,1.3348213,0.5146405,-19.918377,-0.42094275,0.6962821,-18.608746,0.08482105,1.8743995,-10.518251,0.111017086,1.349628,0.1044921875,0.07372796,1627.7006191981886,3125.0,1433.0606619142916,233.08188075904494,True,0.06608151270920701
-176.33069,-0.95617867,5.37077,89.22954,-8.7282295,-0.09480031,-45.36178,8.29841,0.69830257,56.70212,-3.1776445,-3.5467052,-46.387383,-0.6951476,4.39244,-27.13743,-1.1317205,0.96764374,-21.891426,-1.0410744,-2.22875,-8.201092,1.4888986,0.110421754,-10.490398,-1.502596,0.4086133,-3.325894,0.73602986,-2.1672037,7.3046246,-0.37807825,-2.7272303,-29.770794,-0.5378771,3.109009,-8.373401,-0.4914138,0.54292506,-12.433077,-1.2849001,-0.023105426,-6.1921644,-0.18607987,-0.8448612,-3.5011342,0.58507514,-1.1321797,-17.27487,0.9232256,-0.17894082,-20.581055,-0.45489752,1.5348955,-16.96291,0.52714455,1.5251,-5.982666,0.6988107,0.7510066,0.11865234375,0.067740016,1640.7431847122434,3023.4375,1420.207600940614,258.62053938239393,True,0.013100262550513395
-265.26468,-1.8587891,6.734114,107.28197,-3.8953164,2.8286319,-38.58548,5.8627996,-1.5418746,36.91364,-4.892927,0.9069688,-31.886028,2.5776281,2.0935266,-19.74224,0.3306486,1.0018479,-20.24971,-2.9227254,-0.8479539,-1.2969747,1.6207585,-1.1509413,-2.7812333,-1.1627268,0.28984106,5.694983,0.09005403,-2.127278,1.9139494,-2.0512033,-2.3352056,-23.170444,1.1028602,2.3813903,-14.058901,0.045083713,0.7820161,-10.535838,-1.3003615,-0.42160428,-8.076932,-0.76729226,-0.29458845,1.454542,-0.5953225,-1.1800531,-9.645507,0.22921014,-1.0091261,-11.103711,0.16688305,1.3862001,-12.086403,0.422588,0.029033585,-8.070391,0.95417464,-0.22798589,0.134765625,0.044127833,1536.000330836387,2937.5,1407.3664321931842,283.6614678567074,True,0.092037570812181
-250.73602,-4.9117546,4.9918265,53.208122,0.75503737,5.5877934,-4.5228963,5.446279,-1.5689726,15.340881,-6.549044,0.84438294,-17.680132,3.2655308,-2.0331056,-11.52166,2.0973399,1.1389287,-20.552277,-2.327995,1.3532548,4.2612,0.88517904,-1.8175734,7.6010127,-0.78352755,-0.47860643,5.671626,-0.92486876,-1.2154205,3.8369746,-3.0941584,0.25136173,-15.484018,3.8400538,1.1973087,-6.7107286,0.15286958,0.06628911,-8.267141,-0.5183866,0.5154606,-14.401449,-1.2787462,0.07494184,4.645072,-1.2040573,-1.4016527,-3.806611,0.2814363,-0.7877494,-12.350675,1.0646142,0.13572124,-8.038832,0.5699098,-1.0943879,-10.0901165,1.1633147,-0.57092535,0.17431640625,0.03452563,2581.4799568547214,4843.75,2072.141720834716,263.1411467822288,True,0.010006178555334078
-157.03606,-3.082747,1.7738161,35.26901,5.370316,8.241895,10.596605,4.3947697,-3.1176953,22.58847,-7.49779,-0.10122566,-26.048515,0.48235077,-4.535306,-21.720205,3.715499,1.119703,-26.29477,-0.27207127,1.997236,-0.9402218,-0.67794174,-1.7924082,-8.525047,-0.19307467,-0.13239452,-15.48859,-2.3460863,-0.91515267,-6.158082,-2.1209354,1.7159063,-7.732857,4.9510956,0.14469749,-8.303593,-0.29541513,-0.504035,-14.560955,0.4444498,0.9443727,-11.4970875,-0.9782358,0.40538248,-1.9050982,-2.0807428,-1.176419,-9.424822,0.20974621,-0.5675441,-5.96185,1.5832845,-0.77700675,2.9059196,0.30200773,-1.5185877,1.9055109,0.6935689,-0.25328737,0.1552734375,0.06121222,2602.300655011504,5226.5625,2186.0019068897454,260.1187129259726,True,0.010000027850262286
-118.21413,-0.81201375,-6.506978,61.632767,10.15926,8.1459675,-8.051406,2.1327424,-3.851912,22.139584,-7.882649,-0.71187097,-20.477226,-2.5922766,-4.2897897,-24.207846,4.6613727,1.5193968,-36.481518,1.3989344,2.3143823,-7.059911,-1.5915124,-0.8219413,-9.805729,0.25939116,0.43346125,-18.183338,-3.0698752,0.15011801,-14.639545,-0.5433683,2.3243933,-7.6476603,4.8268285,-0.55353624,-7.122966,-0.3627108,-0.6305423,-18.2083,1.1686202,1.3061527,-12.359929,-0.7435062,0.46190223,-10.8812065,-2.5582948,-0.2408731,-15.275454,0.050839696,0.11376637,-7.868093,0.9488659,-0.9214667,-6.770692,0.02913487,-0.64626163,-4.867836,0.56684655,0.008578916,0.13916015625,0.061504256,1844.8021280372232,4171.875,1887.3550229388838,291.9733833144849,True,0.09203757081218102
-180.515,-2.8457708,-12.760405,103.65593,12.85794,4.344374,-27.32079,-0.16253601,-2.081609,35.135437,-6.572513,-1.0469526,-16.50627,-4.128283,-1.3972347,-11.150614,5.443802,1.839488,-35.964355,2.3435688,2.0844834,-6.511463,-2.09835,0.29061642,-7.110933,0.1891883,1.2993466,-10.757082,-2.893981,1.3735592,-15.759233,1.0242988,2.3035822,-7.198043,4.028465,-0.71013236,-3.561195,-0.5235414,-0.7304695,-19.734173,1.8870982,1.4569374,-12.749069,-0.6848861,-0.0044830185,-12.236774,-2.3597531,1.103926,-20.559895,-0.23890752,0.8569934,-7.723891,0.07408839,-0.45046654,-17.072847,-0.24221005,0.36979997,-7.7801723,0.6545729,-0.13117805,0.11865234375,0.069576845,1316.7053511884055,2804.6875,1426.862129267061,280.40333801023763,True,0.1765306086328976
-224.3253,-8.428946,-5.2506595,122.53293,14.503112,-4.7429914,-2.5842118,-2.8242762,0.45849624,-0.19769669,-6.0254393,-0.73345387,-37.57395,-4.089228,1.3676823,-0.74566376,6.7082825,1.611794,-17.618011,2.1272342,0.050318606,-10.051423,-2.5518801,0.42035338,-10.704898,0.38712686,1.222079,-11.309799,-0.79777414,2.1733305,-4.9781976,1.5053768,1.1651765,7.476238,2.7300165,-1.161652,-10.8516445,-1.094734,-0.08187069,-5.735817,2.1681845,0.6159795,-15.945946,-0.6108177,-0.3910652,-14.079824,-1.9710541,1.358665,-10.9310875,0.4478095,1.394941,-9.490051,0.3817975,0.14831895,-14.3406925,-0.18191466,1.1820828,-3.2756119,0.47187135,-0.09440699,0.0625,0.08012582,1198.393374962686,2289.0625,1456.1620734203652,275.58617649730814,True,0.2796051653363589
