filename,npz,num_speakers
xmyyy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xmyyy.wav.npz,5
clfcg.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/clfcg.wav.npz,9
tbjqx.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tbjqx.wav.npz,8
vncid.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vncid.wav.npz,13
qygfk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qygfk.wav.npz,4
uedkc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/uedkc.wav.npz,7
diysk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/diysk.wav.npz,15
jiqvr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jiqvr.wav.npz,3
kkghn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kkghn.wav.npz,1
ndkwv.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ndkwv.wav.npz,7
ggvel.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ggvel.wav.npz,6
mxdpo.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/mxdpo.wav.npz,2
dzxut.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dzxut.wav.npz,8
lknjp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/lknjp.wav.npz,5
qhesr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qhesr.wav.npz,2
zmndm.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zmndm.wav.npz,1
xypdm.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xypdm.wav.npz,1
cvofp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cvofp.wav.npz,6
fxnwf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fxnwf.wav.npz,3
wwvcs.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/wwvcs.wav.npz,6
ljpes.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ljpes.wav.npz,4
bravd.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bravd.wav.npz,3
tucrg.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tucrg.wav.npz,3
ouvtt.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ouvtt.wav.npz,2
qjgpl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qjgpl.wav.npz,8
qoarn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qoarn.wav.npz,8
rcxzg.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/rcxzg.wav.npz,4
iowob.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/iowob.wav.npz,8
bkwns.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bkwns.wav.npz,2
ylgug.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ylgug.wav.npz,3
gzhwb.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gzhwb.wav.npz,6
gyomp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gyomp.wav.npz,5
ysgbf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ysgbf.wav.npz,1
cjfer.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cjfer.wav.npz,15
qouur.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qouur.wav.npz,1
qpylu.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qpylu.wav.npz,2
eazeq.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/eazeq.wav.npz,2
dohag.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dohag.wav.npz,1
pkwrt.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/pkwrt.wav.npz,5
aepyx.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/aepyx.wav.npz,4
ezsgk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ezsgk.wav.npz,3
szsyz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/szsyz.wav.npz,3
wjhgf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/wjhgf.wav.npz,5
dzsef.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dzsef.wav.npz,3
mjgil.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/mjgil.wav.npz,2
xkgos.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xkgos.wav.npz,4
willh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/willh.wav.npz,2
vmbga.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vmbga.wav.npz,4
kvkje.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kvkje.wav.npz,8
zfzlc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zfzlc.wav.npz,2
yrsve.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/yrsve.wav.npz,3
jdrwl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jdrwl.wav.npz,7
uqxlg.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/uqxlg.wav.npz,15
tpnyf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tpnyf.wav.npz,7
eoyaz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/eoyaz.wav.npz,8
auzru.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/auzru.wav.npz,8
jynhe.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jynhe.wav.npz,5
nlvdr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/nlvdr.wav.npz,10
olzkb.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/olzkb.wav.npz,2
dvngl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dvngl.wav.npz,8
zowse.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zowse.wav.npz,9
bjruf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bjruf.wav.npz,2
sldwj.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sldwj.wav.npz,3
fowhl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fowhl.wav.npz,6
vuewy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vuewy.wav.npz,6
jsdmu.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jsdmu.wav.npz,1
hgdez.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/hgdez.wav.npz,10
ufpel.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ufpel.wav.npz,10
cwryz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cwryz.wav.npz,4
dbugl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dbugl.wav.npz,8
zzsba.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zzsba.wav.npz,11
tiams.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tiams.wav.npz,5
pilgb.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/pilgb.wav.npz,6
vtzqw.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vtzqw.wav.npz,12
ledhe.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ledhe.wav.npz,3
eqttu.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/eqttu.wav.npz,2
vgaez.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vgaez.wav.npz,4
lhuly.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/lhuly.wav.npz,7
ooxlj.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ooxlj.wav.npz,1
jsymf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jsymf.wav.npz,9
rxulz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/rxulz.wav.npz,10
zidwg.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zidwg.wav.npz,7
uevxo.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/uevxo.wav.npz,9
gqdxy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gqdxy.wav.npz,3
gmmwm.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gmmwm.wav.npz,2
otmpf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/otmpf.wav.npz,3
yukhy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/yukhy.wav.npz,6
sxqvt.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sxqvt.wav.npz,2
zedtj.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zedtj.wav.npz,7
ibrnm.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ibrnm.wav.npz,12
tplwz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tplwz.wav.npz,6
oklol.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/oklol.wav.npz,7
thnuq.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/thnuq.wav.npz,10
zyffh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zyffh.wav.npz,3
gzvkx.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gzvkx.wav.npz,6
ylnza.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ylnza.wav.npz,10
abjxc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/abjxc.wav.npz,1
mvjuk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/mvjuk.wav.npz,3
qeejz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qeejz.wav.npz,14
uexjc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/uexjc.wav.npz,7
ngyrk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ngyrk.wav.npz,2
jsbdo.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jsbdo.wav.npz,7
xtdcl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xtdcl.wav.npz,2
luobn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/luobn.wav.npz,2
wmori.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/wmori.wav.npz,2
fvhrk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fvhrk.wav.npz,4
kklpv.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kklpv.wav.npz,2
tfvyr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tfvyr.wav.npz,1
pwnsw.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/pwnsw.wav.npz,13
suuxu.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/suuxu.wav.npz,6
gcvrb.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gcvrb.wav.npz,2
ylzez.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ylzez.wav.npz,2
oxxwk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/oxxwk.wav.npz,2
ldnro.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ldnro.wav.npz,15
wemos.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/wemos.wav.npz,8
mclsr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/mclsr.wav.npz,11
jjkrt.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jjkrt.wav.npz,6
bgvvt.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bgvvt.wav.npz,2
jxydp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jxydp.wav.npz,1
nrogz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/nrogz.wav.npz,11
ocfop.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ocfop.wav.npz,2
oekmc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/oekmc.wav.npz,5
mevkw.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/mevkw.wav.npz,3
zrlyl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zrlyl.wav.npz,2
kpjud.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kpjud.wav.npz,8
fpfvy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fpfvy.wav.npz,11
fsaal.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fsaal.wav.npz,7
eqsta.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/eqsta.wav.npz,15
hqyok.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/hqyok.wav.npz,1
gcfwp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gcfwp.wav.npz,7
sduml.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sduml.wav.npz,6
vylyk.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vylyk.wav.npz,3
sqkup.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sqkup.wav.npz,9
qvtia.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qvtia.wav.npz,2
goyli.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/goyli.wav.npz,5
vzuru.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/vzuru.wav.npz,19
kctgl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kctgl.wav.npz,2
djngn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/djngn.wav.npz,2
ywcwr.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ywcwr.wav.npz,2
byapz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/byapz.wav.npz,15
nxgad.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/nxgad.wav.npz,2
jrfaz.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jrfaz.wav.npz,9
fuzfh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fuzfh.wav.npz,3
xffsa.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xffsa.wav.npz,6
gylzn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gylzn.wav.npz,2
duvox.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/duvox.wav.npz,6
jttar.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jttar.wav.npz,7
tnjoh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tnjoh.wav.npz,5
iqtde.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/iqtde.wav.npz,4
cmfyw.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cmfyw.wav.npz,5
rarij.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/rarij.wav.npz,10
rpkso.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/rpkso.wav.npz,5
rsypp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/rsypp.wav.npz,10
gpjne.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gpjne.wav.npz,2
bauzd.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bauzd.wav.npz,5
bmsyn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/bmsyn.wav.npz,5
jyflp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jyflp.wav.npz,7
tlprc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tlprc.wav.npz,8
ryken.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ryken.wav.npz,7
svxzm.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/svxzm.wav.npz,1
sosnj.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sosnj.wav.npz,3
ytmef.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ytmef.wav.npz,4
gwloo.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/gwloo.wav.npz,1
qppll.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qppll.wav.npz,1
pqmho.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/pqmho.wav.npz,1
kbkon.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kbkon.wav.npz,6
xkmqx.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/xkmqx.wav.npz,3
exymw.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/exymw.wav.npz,5
lbfnx.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/lbfnx.wav.npz,15
neiye.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/neiye.wav.npz,1
irvat.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/irvat.wav.npz,3
nctdh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/nctdh.wav.npz,6
fxgvy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fxgvy.wav.npz,2
jxpom.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jxpom.wav.npz,7
eddje.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/eddje.wav.npz,4
akthc.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/akthc.wav.npz,2
isrps.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/isrps.wav.npz,7
djqif.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/djqif.wav.npz,3
fkvvo.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/fkvvo.wav.npz,9
azisu.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/azisu.wav.npz,4
optsn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/optsn.wav.npz,9
ahnss.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/ahnss.wav.npz,4
jwggf.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jwggf.wav.npz,5
zvmyn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zvmyn.wav.npz,1
pccww.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/pccww.wav.npz,3
kkwkn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/kkwkn.wav.npz,5
sfdvy.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/sfdvy.wav.npz,1
edixl.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/edixl.wav.npz,6
usqam.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/usqam.wav.npz,14
zsgto.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/zsgto.wav.npz,5
dlast.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/dlast.wav.npz,9
tcwsn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/tcwsn.wav.npz,2
paibn.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/paibn.wav.npz,3
qlrry.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qlrry.wav.npz,7
udjij.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/udjij.wav.npz,5
femmv.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/femmv.wav.npz,4
cawnd.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cawnd.wav.npz,9
cyyxp.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/cyyxp.wav.npz,1
jnivh.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/jnivh.wav.npz,3
qadia.wav,/Users/hooyar/Desktop/Projects/Python/CMPT310-Project/features/seq/qadia.wav.npz,8
