mfcc_0,mfcc_delta1_0,mfcc_delta2_0,mfcc_1,mfcc_delta1_1,mfcc_delta2_1,mfcc_2,mfcc_delta1_2,mfcc_delta2_2,mfcc_3,mfcc_delta1_3,mfcc_delta2_3,mfcc_4,mfcc_delta1_4,mfcc_delta2_4,mfcc_5,mfcc_delta1_5,mfcc_delta2_5,mfcc_6,mfcc_delta1_6,mfcc_delta2_6,mfcc_7,mfcc_delta1_7,mfcc_delta2_7,mfcc_8,mfcc_delta1_8,mfcc_delta2_8,mfcc_9,mfcc_delta1_9,mfcc_delta2_9,mfcc_10,mfcc_delta1_10,mfcc_delta2_10,mfcc_11,mfcc_delta1_11,mfcc_delta2_11,mfcc_12,mfcc_delta1_12,mfcc_delta2_12,mfcc_13,mfcc_delta1_13,mfcc_delta2_13,mfcc_14,mfcc_delta1_14,mfcc_delta2_14,mfcc_15,mfcc_delta1_15,mfcc_delta2_15,mfcc_16,mfcc_delta1_16,mfcc_delta2_16,mfcc_17,mfcc_delta1_17,mfcc_delta2_17,mfcc_18,mfcc_delta1_18,mfcc_delta2_18,mfcc_19,mfcc_delta1_19,mfcc_delta2_19,zero_crossing_rate,rms,spectral_centroid,spectral_rolloff,spectral_bandwidth,f0,voiced_flag,voiced_probs
-197.99292,9.740018,-3.9532259,135.81711,-2.5808558,-1.5654446,-52.699127,-3.8325377,2.1884153,3.1808553,0.17813757,3.1316147,-28.060833,0.66682947,1.6310754,28.101105,-1.8125554,-4.625179,-7.1461062,-2.6975996,-0.9603151,-19.65818,-0.3593097,2.341169,-8.856169,1.8053805,0.04303363,-6.252338,-1.99389,0.52299863,22.07518,-1.0721159,-1.0822351,-5.146991,3.3222194,0.115236096,13.130537,0.029350122,-0.33846548,-0.17348452,-2.3825,-1.2765939,-9.976534,1.2097385,0.22810751,-3.6429014,-0.7952965,0.13270755,-7.739575,-1.1109376,-0.8801105,-7.882652,0.97164106,-0.13013849,-5.618183,-0.09774139,0.20645343,2.944087,0.9564182,-0.12810075,0.07080078125,0.058646176,1210.4274061367662,1906.25,1137.168729959147,197.13312122062953,True,0.7571601330199094
-189.24359,6.6152406,-4.8470674,122.88124,-3.736538,-0.8890307,-41.342007,-2.75962,2.061778,21.758265,2.962283,3.6558483,-17.63139,1.7348875,-0.611437,22.865185,-3.6962492,-3.65089,-23.49673,-3.4731114,-0.38284534,-25.539288,1.0625945,1.5912691,-3.3413644,1.2623159,-0.5023508,-8.43816,-1.8726501,0.009740903,14.44393,-1.1092433,-0.16841485,-10.962166,2.4603372,-1.1384907,14.537894,0.29041904,0.20325486,-5.5532913,-3.0277114,-0.19705375,-10.3327465,2.0080214,0.4077245,-0.16494918,-0.7379617,0.7943616,-7.136483,-1.3658808,-1.2493984,-4.7483516,1.4668411,-0.19510108,-4.733967,-0.19542032,-0.36291212,-1.1399541,0.9470691,-0.8745938,0.0673828125,0.05553007,1357.5538946794027,2773.4375,1348.279967470076,194.86885420251932,True,0.37213589829750876
-213.2118,2.424297,-5.6564,113.00479,-3.423389,0.70986366,-21.061733,-0.71920687,2.2353232,25.694633,5.284049,2.6995482,-13.725559,1.3823993,-2.493338,-6.048134,-4.831272,-0.90913016,-28.797512,-3.6902492,0.6097211,-16.294634,2.0314803,0.9796793,6.2690606,0.019595888,-1.3445874,-10.473097,-1.9480451,-0.072780386,1.072002,-0.86466306,0.61548024,-2.714642,0.8301752,-1.8027502,12.675656,0.31833273,0.38478127,-12.120607,-2.6728108,0.5737527,-11.528137,2.3908672,0.48383474,-1.7932477,-0.5920975,0.67857397,-14.514115,-1.9223397,-0.8754418,-2.400457,1.9639308,0.47349226,-1.2924417,-0.3996038,-0.45988786,-5.610528,0.28099042,-1.1821373,0.0673828125,0.05032682,1392.2658385659777,2937.5,1496.846579589273,192.63059450929475,True,0.32333605839064095
-198.9761,-5.8392377,-7.1817226,111.02957,-3.2029471,1.9864616,-32.852108,4.159119,2.5762734,26.140621,6.2629867,-1.1276503,-21.30631,1.0603942,-1.5997058,-19.002201,-5.562747,2.5786362,-25.109674,-2.9631512,2.4830241,-6.8515205,3.0391977,0.7673952,0.52782184,-0.6224395,-2.004727,-9.609156,-1.1232512,0.39617503,5.809929,-1.5118736,0.8440257,5.3110685,-0.45501024,-1.2199651,10.2793045,0.083753616,-0.23435976,-17.076614,-1.7920656,1.0723407,-6.1259856,2.1452982,0.20379278,-1.3363497,-0.5105753,-0.30864146,-21.109432,-2.1389115,0.2582239,-8.449343,2.1886194,0.5388618,-3.5802162,-0.23257756,-0.003615684,-2.5880373,-1.1277218,-0.69158286,0.0703125,0.042154185,1391.9440573141433,2695.3125,1380.0340059886028,194.86885420251932,True,0.06608151270920701
-208.38493,-9.738773,-3.066892,112.54915,-3.7931538,0.22825892,-37.220207,8.654709,3.7334552,39.346447,3.1930866,-4.053924,-22.777544,1.3089886,1.4347812,-22.04672,-4.879304,3.4976342,-24.531857,-1.1092937,1.6582898,-3.6794798,4.0728073,0.107918754,0.5232362,-1.9476082,-1.6808531,-11.166409,-0.36633962,0.99531734,5.6827216,-1.8748827,0.19229001,4.888271,-0.2880028,-0.5805874,11.390932,-0.36219192,-0.37477466,-20.527618,-1.1036156,1.76497,-6.4107103,1.9287589,-0.19446327,0.7420895,-0.8034674,-1.0057776,-23.198925,-1.5332949,1.6235943,-6.0738845,1.8448509,0.18224317,-4.8038063,0.06695967,0.29430622,-1.6981537,-1.5111479,0.0021387225,0.078125,0.048989188,1407.7156577112896,2828.125,1356.5088809090282,193.74649219115264,True,0.047686993082531035
-211.80571,-5.121759,4.0836163,104.96006,-3.0605094,-0.62024933,-36.83525,7.004553,1.5435902,54.1177,-0.6253542,-4.5326104,-25.914993,1.4183075,2.1357868,-19.128614,-3.6148212,1.7940195,-32.16877,-0.47147238,-0.17034245,-5.7776203,4.260777,-0.44438848,-4.0363607,-2.2982461,0.033570502,-17.303352,0.58834463,1.2881303,11.445932,-1.3908252,-0.6565126,-7.3668566,0.041777086,0.05544996,18.122425,-0.44224676,-0.27140462,-17.873945,-0.31173232,0.9812763,2.9500093,1.2073121,-1.1885414,2.1859856,-0.839363,-0.23055585,-24.343414,-0.1795907,2.1245809,0.43413818,1.1373736,-0.5806807,-8.880703,0.30052724,0.6579883,-4.8690805,-0.97455734,0.16172948,0.0751953125,0.04594562,1464.558577007633,2945.3125,1405.5236139956878,187.14677540918822,True,0.0779752376229482
-229.62999,0.5517881,7.2326922,116.27455,-1.6387808,0.22707333,-24.13438,2.187671,-3.473921,56.542835,-2.4382334,-3.701194,-32.959488,0.20831527,-0.038578004,-11.847059,-0.76661074,0.3115774,-30.608633,-1.1053174,-1.0779809,-2.5440054,3.709886,0.004449584,-14.236054,-1.3416789,2.1503232,-18.327698,1.9480925,1.7259096,13.090984,-1.0439514,-1.0508972,-13.654089,-0.52192855,0.89010906,15.834361,0.071102396,0.10713157,-15.2330475,0.14798334,-0.007207505,4.3084717,0.20870262,-1.7460855,-1.6219114,-0.52837825,0.24424851,-25.3252,1.7135663,1.9020666,8.770317,0.7115781,-1.0470817,-8.191488,0.6137072,0.8665094,-8.125509,-0.56509554,0.38100225,0.06005859375,0.041243933,1394.070495319866,3000.0,1448.2562693230632,182.87233715141332,True,0.3233360583906409
-289.02994,3.4448361,8.444371,113.39436,-0.99722224,0.93540144,11.639372,-1.1136663,-7.669984,40.31672,-4.425389,-2.47295,-17.48929,-0.20745549,-1.6941019,-9.781275,1.370699,0.7985684,-19.69532,-1.4643071,-0.589719,5.980754,2.8905723,-0.27380118,-14.214836,0.68870413,2.8003838,-8.93055,2.973755,1.5533478,2.5946894,-1.772561,-0.42411405,-9.847954,-1.185784,0.62821037,8.967464,0.9456765,0.835299,-12.246097,0.4761594,-0.45721602,0.47404063,-1.0223746,-1.5054208,-7.887677,-0.4822811,0.53860086,-21.281261,3.4639282,1.6055368,7.461483,0.48791367,-1.3918282,-2.6816063,1.024721,0.3906861,-12.9229,-0.7752042,0.49371105,0.06787109375,0.037205797,1291.044168664463,2992.1875,1613.827101665347,181.8190699939266,True,0.3233360583906409
-257.81827,4.963266,4.0710874,85.91746,-0.74400276,1.0958898,39.917576,-1.9211818,-5.6740437,14.7399435,-7.522595,-1.153765,2.2365568,0.4975272,-0.9438092,-17.67254,1.3971797,0.40529487,-23.966236,-1.0740733,0.012754763,10.650112,0.84168786,-2.2976456,-18.521585,2.219368,2.6313746,-5.5272903,3.1732388,0.098457195,-4.5796223,-1.9697407,0.21292217,-1.6634868,-1.1937238,-0.31537187,8.335348,1.3744802,1.2246349,-9.952562,0.8704556,-0.18908997,0.6624547,-1.7983096,-0.9631643,-10.869119,-0.41871393,0.6990562,-13.916377,3.9667594,0.52594095,2.8264782,0.14841767,-0.4585907,-1.3784134,0.7690393,-0.5251929,-9.058169,-0.76415086,0.28002882,0.06787109375,0.039883994,1852.080059913028,5007.8125,2226.5458180484907,167.69467255813382,True,0.09203757081218102
-182.27695,1.6465503,-4.3224373,95.175354,-0.45190212,0.66891146,-7.5253906,0.80815816,1.2207636,9.206823,-9.143193,0.514667,-7.691387,3.0273626,1.418534,-29.799208,0.45381021,-0.12592669,-35.380257,-0.80024964,-0.0038653081,11.463801,-1.2173952,-3.4945874,-8.160921,2.893272,0.73266244,-1.8713264,2.8984647,-1.4046476,-2.4241757,-3.089741,-0.015792817,1.0912251,-0.41756824,-0.9252559,10.704487,0.755241,0.43384403,-15.594212,0.32873127,-0.20866667,-7.3458176,-2.47787,0.18761821,-2.0818262,-0.33742607,0.37355235,-9.661164,3.4614053,-1.0010903,-3.2744129,-0.89839625,-0.07128911,0.23603618,0.58680356,-0.9909613,-6.398313,-0.54643595,-0.13110395,0.07861328125,0.05323127,1495.567766391659,2875.0,1686.8391841989608,195.99771799087463,True,0.022944219124638603
-173.43663,0.1598025,-9.2560835,111.52101,-1.749096,-0.17532592,-57.929253,1.9373617,6.074442,17.574978,-7.1467113,2.6504576,-35.4255,3.905549,1.8531885,-13.973465,-0.2025186,-0.18208537,-41.07551,-0.046804555,1.5031564,15.512775,-2.4384954,-2.2523484,4.727465,2.911739,-1.3754817,8.032158,1.9203806,-1.9218835,-1.0677079,-3.0898616,-0.026396861,-3.482535,-0.37768286,-0.73132557,17.239838,0.4087187,-0.92808527,-17.70715,-0.21139225,-0.2097048,-10.400314,-2.378996,0.62326384,-0.8357942,0.32642743,0.07800796,-2.8036335,2.2338219,-2.226194,-1.8150004,-1.8521147,-0.027677184,1.788506,0.4012954,-0.50788176,-5.535792,-0.528578,-0.5062975,0.09375,0.060105566,1384.5235444692285,2390.625,1236.021684972914,190.41804342135148,True,0.04069733156888106
-181.2321,-2.2252223,-11.433046,109.32397,-0.34862632,-0.18590534,-64.69324,1.0005671,7.1766863,8.994554,-3.003326,3.6571183,-32.84299,2.4927537,1.6770828,2.2950094,-0.6152096,-0.91337806,-34.721397,0.86480296,2.5571895,10.193632,-2.864456,-0.011206455,10.838875,1.8789569,-2.4283564,9.682129,0.60439146,-1.4445553,-4.362957,-2.3197339,-0.26170588,-13.424278,-1.3138769,-0.260011,25.661495,0.23955958,-1.6401409,-14.509563,-0.17213689,0.23354961,-12.409985,-1.6855539,0.8935854,-2.9414454,1.1692489,0.094714075,5.3596916,0.5868914,-2.4362528,-0.9845654,-1.5049657,0.060763877,0.5847266,0.108720765,0.10516722,-10.34009,-0.5808636,-0.5233116,0.08154296875,0.059024215,1450.496714605701,2531.25,1241.832008668346,182.87233715141332,True,0.030106861794195014
-211.65108,-11.555776,-7.2396646,105.0477,3.2301316,1.0466092,-23.455818,2.145423,4.4941196,-12.388719,0.9690997,3.7037055,-11.335108,1.6581329,0.69297963,-11.089056,-0.6395647,-1.6349583,-29.573814,2.963863,2.1975944,-13.431753,-2.4477456,1.7110137,11.66209,0.60348433,-2.6978195,1.2483289,0.011349229,-0.74991846,-3.6726604,-1.5929245,0.3225018,-16.295092,-2.2571905,0.14594428,25.216839,-0.14402847,-1.1924825,-7.919991,-0.041266013,0.22108556,-12.556002,-0.9731114,1.0594854,-3.5375676,1.4132628,0.2807686,-0.14066994,-1.1281452,-1.9904538,5.193041,-0.7170816,0.22945708,-6.0866976,-0.50518066,-0.21633336,-11.983165,-0.8261098,0.1472383,0.1015625,0.049557816,1440.9569821931427,2476.5625,1591.2030278759503,181.8190699939266,True,0.20650679911775227
-275.58597,-18.384872,0.12417497,102.23598,1.0093579,0.15961866,37.40621,7.6412673,-0.9980529,-16.379211,4.1503873,4.7316766,20.369526,2.6205845,-1.6914836,-19.852875,-0.56986094,-1.0174062,-33.15827,4.259122,0.5866602,-19.194841,-0.39104757,3.6029403,1.5999908,-1.3175608,-1.5468845,-1.2046026,-0.74023676,-0.16664012,-19.726604,-0.26945806,2.0453222,-9.406704,-1.6049012,0.8967784,11.841043,-1.6895503,-1.2578684,-15.3573885,0.47761798,-0.011310996,-12.36198,0.49112597,1.0994956,-6.42011,0.17390215,-0.19298272,-7.4093947,-1.0324485,0.061870754,-4.975455,-0.31250864,0.16441303,-4.082139,-0.95370805,-0.28198928,-12.3443775,-0.9738519,0.37525424,0.0859375,0.04009024,1795.3154396487248,5328.125,2367.996473189982,186.06888929891866,True,0.27960516533635893
-260.66074,-17.07255,4.4195004,85.30463,-4.4431863,-3.547169,31.579575,10.712831,-4.154251,5.4815097,7.1431828,4.94289,10.303368,3.1458411,-3.4687018,-18.646435,-0.7124059,1.7518023,-18.574413,4.344345,-0.60928494,-7.8812647,1.1768792,3.4858723,-2.2628765,-2.8615766,-0.3564076,-1.5926226,-1.5499285,0.3120895,-16.484756,1.2283105,2.7247384,-8.705591,0.13385843,1.4019338,7.62996,-2.741484,-0.3266975,-17.35791,0.73963076,0.2018732,-13.87418,1.5769705,1.177657,-1.2770458,-0.5542827,-0.91194713,-12.86484,-0.5709931,1.8458306,-11.439444,-0.52719676,0.29309225,1.1453115,-0.87367976,0.009345162,-14.040129,-0.5722274,0.5813472,0.0732421875,0.037026994,1686.6393091206787,4515.625,2199.3097100454283,235.7901617579845,True,0.010259050559778863
-264.0683,-11.356954,7.593258,106.71261,-6.724793,-4.5679297,1.817219,9.907134,-2.411036,22.494598,9.521673,1.7862626,-6.2011466,-0.4618807,-3.8923545,-23.973267,0.5702643,3.4122043,-14.753559,3.0878887,-1.442868,-0.52209723,1.1728112,-0.023529105,-4.8386264,-3.4157925,0.31685248,-1.4530834,-1.0787508,0.5535386,-13.970015,2.0207243,1.5948324,-15.822424,0.7458234,0.40185055,10.52737,-2.621834,1.0173159,-11.83934,0.24941829,0.11052103,-10.859788,2.1249354,0.73673457,5.301588,-0.7688326,-1.0560786,-15.058169,-0.4935966,1.8749983,-5.3150506,-0.53045136,0.44735235,1.1843,-0.25487924,0.3205249,-13.314509,0.1667112,0.51404285,0.064453125,0.03833799,1190.2129950345923,2570.3125,1545.524680138407,233.08188075904494,True,0.7571601330199094
-302.61087,-4.099282,7.2581224,140.59668,-7.845053,-3.6700308,-5.1873145,5.5302596,0.4753709,31.700783,11.403493,-1.1696979,-10.176692,-5.1446953,-2.8297267,-23.76201,3.2202632,2.5482213,-6.619646,2.1281912,-1.7499042,1.9674897,0.50049067,-3.7495503,-6.1561494,-2.737844,0.9084669,1.863339,-0.039817277,0.4268773,-8.264674,2.803976,0.5150518,-21.228973,0.016357712,-0.5222052,14.56781,-1.1792015,1.643827,-13.350369,-0.45001233,-0.3384542,-9.573807,2.3202846,0.1901056,5.882556,-0.5041548,-0.35208252,-18.567926,0.15542437,0.67685574,-0.5893234,-0.13386293,0.74141645,-8.179008,-0.21949518,-0.17848334,-11.509429,0.84164053,0.69232965,0.06201171875,0.036684245,874.4435077501063,1796.875,1194.8036955408747,227.75828324510303,True,0.8911444948731202
-307.49884,1.2056865,3.8289864,94.75042,-7.324353,-0.769047,20.523087,2.4844823,2.174398,49.6507,11.71437,-1.5553938,-6.0497656,-7.906878,-0.8424096,-15.98223,4.073272,0.7461736,-10.069096,1.6540037,-1.4392265,19.727295,-1.52971,-4.352296,-8.44163,-2.0624418,0.35765186,-2.0704198,0.2219668,0.28648898,6.938231,3.7655272,-0.94744474,-10.370766,-1.0256096,-0.7594646,-0.67096496,0.52206004,1.2543443,-10.673159,-0.13065355,-0.7317115,-1.0443625,2.2083294,-0.46334776,-9.198704,-0.28354216,0.27374616,0.06530106,0.2607341,-0.7822759,-2.5579364,1.1551067,0.3430866,-8.701738,-1.0574018,-0.3702935,-14.524413,1.4119798,0.7124828,0.1552734375,0.02882209,1417.693031765648,3179.6875,1759.5840227348035,222.55627686642293,True,0.6860828109301793
-292.22433,-2.3239644,-0.4496419,36.90973,-4.5359454,3.5831943,38.61396,3.528729,-0.6858647,62.467407,10.216065,-0.8953561,-2.2693412,-6.882175,-0.2107734,-3.5850492,3.2927134,-1.238483,-10.477823,0.9209136,0.14991751,13.647909,-3.4563067,-2.4071367,-13.217031,-2.0923872,-0.0057903337,-6.647743,0.20058146,0.14517492,9.737917,2.9630373,-1.3612217,0.30607808,-1.3023009,-0.98860836,1.5198576,1.2074027,1.0599372,-7.654315,0.045761902,-0.20979734,2.86338,1.6635618,-1.18309,-12.097578,-0.48264328,0.98737866,3.7280846,-0.27299938,-1.8126781,-5.566842,1.6433548,0.19320126,-4.6222963,-1.3607593,0.013940386,-10.975296,1.8057337,0.4225966,0.16015625,0.025204804,2637.464030495174,5210.9375,2211.6503757034257,211.28204791122093,True,0.04069733156888106
-264.7125,-4.1288385,-4.496007,49.47532,1.3907163,11.84676,54.99472,3.0213177,-4.764728,56.10778,3.2534852,-5.9928246,-28.240866,-7.2974434,-1.0083158,4.5645404,3.5675566,-1.6691744,-17.25834,1.431486,1.2479813,-14.447205,-4.0174036,0.07732539,-15.744541,-1.0144418,0.9182296,-1.0081619,-0.87119526,-0.8529594,0.5025346,1.6773076,-1.6685839,-11.074928,0.23475395,0.2261008,8.628262,1.4239483,0.8455111,-14.311546,1.1418089,1.5226009,1.1656078,0.38785458,-1.6510473,-8.454531,-0.62022966,1.0139613,-7.2573996,-0.79129094,-1.6091923,-4.7927127,0.5251271,-0.30324495,0.30411637,-0.3759035,0.6478485,-8.13798,1.523259,-0.21758088,0.1806640625,0.028917229,2160.481440381838,4703.125,2159.5573383575907,,False,0.0
-254.65598,-0.88901925,-3.5261922,54.130394,8.52574,14.17981,38.113033,-0.0248717,-5.3400493,69.01646,-2.7650683,-8.083335,-45.799232,-8.791611,-0.8284412,9.37338,3.2693353,-1.2367674,-14.795305,1.8187772,1.5954462,-25.312056,-4.3043613,1.707776,-10.019342,0.49853596,1.8279376,3.1856337,-1.9948351,-1.4051274,4.876728,0.54884607,-0.94585145,-20.667307,0.8410562,0.98305756,15.793037,1.834365,0.2768579,-20.5979,2.6744528,2.2715685,1.2799411,-0.6056414,-1.3727869,-0.53873515,-0.18898682,0.28254262,-10.00063,-1.1985376,-0.5264141,-0.5775389,-0.70656973,-1.1374581,-7.3135033,1.0617833,0.90772736,-3.7432947,0.6117464,-1.1866472,0.1552734375,0.03172051,2132.397588254197,4531.25,1960.3789042616636,200.5789474828077,True,0.27960516533635893
-264.27878,-1.9290441,-1.7096846,70.29173,16.51663,6.6795197,32.234283,-3.1021407,-2.0574198,87.186874,-8.09819,-7.129412,-47.113674,-9.722746,0.27987614,0.91820186,2.0824258,-0.64699954,-8.965611,2.472,0.7018034,-25.02495,-4.085455,3.133773,-16.30111,2.2449162,2.2047226,0.44651708,-2.6101165,-1.6828449,8.99827,-0.2348774,0.25568622,-23.577072,0.49083176,1.745251,17.761179,2.1707327,-1.2908115,-15.0751095,3.4958692,2.03301,0.2753755,-1.4339448,-0.37236223,0.14611721,0.76621336,-0.68343467,-15.120928,-1.9639883,1.308658,5.1879277,-1.0836543,-1.3818097,-14.0481415,1.8244545,1.3894776,-1.6091039,-0.4202044,-1.9408836,0.08740234375,0.03154293,1972.3653427687505,4343.75,1823.299728546751,197.13312122062953,True,0.2796051653363589
-330.03638,-4.506373,0.6515248,99.13302,19.457048,-2.143568,31.429628,-5.101053,0.11096475,89.93118,-12.005584,-5.0400567,-38.885815,-7.1198196,2.9963233,-9.628723,1.7182207,0.7687217,-3.2165298,1.8773265,-0.9688022,-19.165329,-1.5716004,2.5551171,-21.294497,3.4940767,1.5753132,-0.93531287,-2.260176,-0.355295,5.7728133,-0.54783666,-0.13475414,-22.528912,0.7504207,1.5397651,17.378223,0.55715936,-1.9264773,-9.711292,2.6484296,-0.3429238,-3.2514925,-1.5524205,0.3086567,-1.6254895,0.9177081,-0.37172833,-19.365734,-0.87187093,1.9497639,5.886446,-1.2844117,-1.023996,-10.525963,1.5440834,0.8321132,-1.2128525,-1.0766855,-1.1322343,0.1005859375,0.02567553,1482.7285687180697,3164.0625,1634.3582869369745,189.3213161937526,True,0.1504646013433388
-336.43387,-1.6080735,6.9868097,166.59528,14.82936,-7.5721617,13.943911,-7.4568076,-0.26857132,7.218726,-13.901656,-2.0100894,-62.71653,-1.4403102,4.783566,7.2502933,2.561177,1.8747466,4.6940217,0.50161934,-2.80045,-12.817425,1.5836552,1.0893258,-5.5711765,4.3480153,0.94515234,-16.138836,-1.8182608,1.5323822,0.8467617,-1.2455888,-1.3503836,0.5203384,2.378475,0.3656864,16.994417,-1.2961394,-1.8427416,7.9953575,1.4707865,-2.9422996,-10.047714,-1.1106538,0.70943195,-5.9329443,0.06882632,-0.2808424,-15.3038845,0.5455643,1.2061398,-7.415229,-1.4421731,-0.02571275,0.6519673,0.8828205,-0.45897835,-6.4537115,-1.0026598,0.21703066,0.0888671875,0.037521057,902.6684549805708,1093.75,1056.794238011871,183.93170582347207,True,0.0229442191246386
-275.4473,5.102478,10.158172,178.28339,8.907752,-11.036461,8.656267,-9.032799,-2.6126883,0.5470774,-14.582747,3.0748136,-76.52434,2.874658,5.577144,11.787048,3.104635,1.1573994,3.8858452,-1.1053413,-2.6756654,-19.138336,3.3860366,1.0428083,3.3469245,4.650614,0.24703899,-20.72776,-1.2607884,2.156811,4.395237,-2.785613,-1.4675034,-2.2384276,2.6153731,-1.1133713,18.621836,-2.9369566,-1.5575109,13.984413,-0.76636887,-4.5389824,-8.62592,-0.63881785,0.96484745,-6.787772,-0.4008259,0.22539204,-11.5063095,1.6232895,0.97153366,-15.766705,-1.3311293,1.1730598,7.27236,0.94214135,-1.6258011,-14.8997,-0.9400912,1.0802566,0.08837890625,0.04206666,886.4966756157573,1031.25,991.8555650722409,195.99771799087463,True,0.01001876450976914
-294.3115,12.202708,7.6289287,166.659,3.2599404,-9.098466,18.655502,-10.937949,-2.931515,-6.166069,-12.157259,7.4966936,-80.69023,5.068098,4.8383126,7.1327333,2.3117836,-1.7625073,2.3672755,-2.7464216,-1.8371414,-19.316416,3.8642828,0.9770392,10.541252,4.8616047,-1.1834828,-22.06658,-0.24088319,1.8064661,7.025945,-3.1681788,-0.6064142,-6.4321423,1.9460328,-1.6155837,14.484168,-2.9754355,-0.27379224,11.6607275,-3.3677802,-3.8295135,-7.1970406,0.3595288,1.2024227,-2.6769624,-0.18523268,0.27272248,-11.60421,2.651417,0.53904897,-11.467592,-1.3221277,1.4009677,10.373278,0.53778917,-1.8903666,-19.358921,-0.9392324,1.0090978,0.0654296875,0.046103712,898.7326102849956,992.1875,1051.3675962903797,189.3213161937526,True,0.06608151270920701
-309.18625,14.071818,-2.2606947,154.72531,-1.2662946,-3.2186122,8.653555,-11.267967,-1.2135677,-16.68423,-6.1987886,8.201617,-50.466347,7.190204,3.1704547,17.47226,0.047497064,-3.9575665,-9.792622,-3.9829428,-0.65326786,-12.4129305,3.3003345,0.22498941,10.11416,4.204553,-1.7749362,-8.653535,0.74246526,0.9278974,-1.0935684,-2.5486047,0.29627416,-7.158493,0.7886381,-1.1543406,4.2626095,-2.1622357,1.1758064,-10.465849,-4.8821816,-1.405958,-6.617238,0.933424,0.50408554,1.9791514,0.13234106,0.06610398,-5.291293,2.8617003,-0.13236189,-9.081485,-0.39313123,1.1336204,0.019123733,-0.18509856,-0.7394799,-11.920519,-0.37271553,0.83491224,0.0517578125,0.049228568,834.3389600534933,1015.625,1072.1180851747372,188.23090565017245,True,0.32333605839064083
-246.5668,3.372742,-12.135668,128.4983,-3.585898,4.239924,-22.280054,-8.083109,2.3802004,-19.11905,1.4561101,3.6594832,-20.147274,10.585997,0.18110068,28.446827,-2.5442283,-2.9502876,-20.9281,-3.7740784,1.3286755,-3.2277343,2.8480527,-0.61774963,14.794025,2.337303,-1.2466412,-3.1980371,2.2809253,-0.11386905,-12.373018,-2.053638,0.90007615,0.8254995,-0.54512966,0.22591676,-0.8384051,-1.7990861,1.5191852,-19.140633,-4.8819985,2.3319674,-4.4915,0.6607781,-0.77262074,-6.6084404,0.6709326,0.10126248,-6.329153,2.2214925,-0.5447541,-6.306302,0.97910476,0.17534216,-8.613337,-0.9613762,0.5620955,-4.7483397,0.68906486,0.4209992,0.0478515625,0.043372694,1156.1249648296866,1820.3125,1352.834139453947,188.23090565017245,True,0.6159498854580681
-212.35844,-4.562588,-10.684535,116.27966,-0.88027114,6.3243537,-46.283062,-5.5726104,5.2991133,-13.341404,4.822053,3.768775,-12.620469,10.222369,-3.245522,21.775335,-4.6012974,-2.7169194,-18.533825,-3.3293169,1.5612348,7.379131,2.0084755,-2.308569,16.68608,0.4721462,-1.5551593,-7.6517296,1.814479,-1.1813078,-18.990608,-1.0523369,2.2407942,-5.6857266,0.38448143,0.5817599,-7.126256,-0.63991374,2.0780163,-29.583355,-2.8226404,4.475805,-3.7569654,-0.107947215,-1.1278148,-4.101521,0.9162154,0.37624013,-0.20725915,1.2329352,-1.1742157,-3.4267497,0.7054953,-0.9396928,-4.9603577,-0.8220372,1.3371466,-6.9101005,1.4281021,-0.16539659,0.052734375,0.042858403,1322.7742263964296,2023.4375,1353.6417680338786,195.99771799087463,True,0.066081512709207
-205.99539,-3.4067726,-6.418962,131.26886,2.0628903,4.3256297,-55.437782,-3.9365537,5.896532,-0.24086165,7.142708,2.2434976,-18.590336,6.994076,-5.1330757,0.02234155,-5.9754486,-1.7812401,-22.443287,-2.795726,1.0516677,6.5547495,0.57607865,-2.602419,16.263115,-1.0478783,-1.6373265,-7.618374,0.53837043,-1.595349,-11.969755,0.54679835,2.6861515,-5.941534,0.80667585,0.36267814,4.0142226,1.0651283,1.8149548,-31.007206,-0.8118626,3.5895922,2.7671344,-0.51021093,-0.8627792,-2.6293323,0.56041324,0.303509,4.2403502,0.3763384,-1.4740913,-9.884859,-0.341347,-1.0322281,-3.7095466,0.07662138,1.4242795,-13.022136,1.1045424,-0.58872163,0.05029296875,0.03964168,1242.5153104001788,1921.875,1200.1296226735035,192.63059450929475,True,0.09203757081218102
-260.26855,-3.960056,-0.6427507,147.17545,4.0171814,1.0145608,-47.85005,-0.7403602,3.9126422,12.726528,7.646588,-0.6498618,-11.215072,2.5007017,-3.6385741,-13.81797,-7.1063633,0.5567325,-25.574013,-1.7317295,0.18034127,-1.4703484,-0.8806338,-1.5892503,17.665314,-1.940677,-1.4429655,-7.4438314,-0.8894002,-0.766422,-6.301205,1.8960657,1.2078996,-5.943696,0.67195,0.18653134,11.384522,2.1383314,0.4305806,-24.20787,0.9295159,0.76873404,-1.9721314,-0.9495689,-0.59031814,-2.4783387,0.16427167,-0.20380822,1.9333043,-0.6514229,-1.161243,-5.6186,-0.581891,-0.40119782,0.8317064,1.6444306,0.7645804,-9.524713,0.27505404,-0.21032313,0.04443359375,0.03547116,1090.8599036364774,1851.5625,1073.5654095777536,187.14677540918822,True,0.056071395445892624
